domain,topic,video_title,video_url,comment,sentiment,comment_en,clean_comment
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,To make AI really on ground n felt by many people maybe can implement AI tech to traffic lights 1st that make many people affected by it's benefits,Neutral,To make AI really on the ground n felt by many people maybe can implement AI technology to traffic lights 1 that make many people affected by its benefits,make ai really ground n felt many people maybe implement ai technology traffic light make many people affected benefit
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"I know many foreign students with exceptional talents in subjects in computer science and AI. However, it is nearly impossible for them to get a job or a position in Malaysia because of its policies... so they end up leaving to US or Europe. The reality is kinda sad..",Negative,"I know many foreign students with exceptional talents in subjects in computer science and AI. however, it is almost impossible for them to get a job or a position in Malaysia because of its policies... so they end up leaving for US or Europe. the reality is kind of sad..",know many foreign student exceptional talent subject computer science ai however almost impossible get job position malaysia policy end leaving u europe reality kind sad
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"​ @mdasikkhan1610 not entirely true.

The word AI creates abuzz only a recent phenomenon.

As for higher salary, it is a gradual process.",Neutral,"@mdasikkhan1610 not entirely true.The word AI creates buzz only a recent phenomenon.As for higher salary, it is a gradual process.",mdasikkhan entirely true word ai creates buzz recent phenomenon higher salary gradual process
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Inferion finds Malaysia is full of talents especially with their collab with local unis.,Positive,Inferion finds Malaysia is full of talent especially with their collaboration with local unis.,inferion find malaysia full talent especially collaboration local unis
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @KuzaChannel  yes there are incredibly smart and motivated students. The problem isn’t in talent - there simply isn’t enough forward thinking, non corrupt work environments that makes the most out of those talents. This is why most end up going abroad.",Negative,"@KuzaChannel yes there are incredibly smart and motivated students.The problem is not in talent - there simply isn't enough forward thinking, non-corrupt work environments that make the most of those talents.This is why most end up going abroad.",kuzachannel yes incredibly smart motivated student problem talent simply enough forward thinking non corrupt work environment make talent end going abroad
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"​@KuzaChannel Yup, as far as I know 2 public Uni started producing AI graduates since 3 or 4 years ago. One of my niece graduated from UITM then further her master degree in Manchester Uni.",Positive,"@KuzaChannel Yup, as far as I know 2 public universities started producing AI graduates since 3 or 4 years ago.",kuzachannel yup far know public university started producing ai graduate since year ago
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"Yes we have hundreds of thousands of young engineers, it graduates world class candidates can be employed overnight and take over the Ai industry. As long we Have Anwar no worries be happy.",Positive,"Yes we have hundreds of thousands of young engineers, it graduates world class candidates can be employed overnight and take over the Ai industry.",yes hundred thousand young engineer graduate world class candidate employed overnight take ai industry
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Great job to everyone who contributed to this achievement.,Positive,Great job to everyone who contributed to this achievement.,great job everyone contributed achievement
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia deserves recognition for its continuous technological progress.,Positive,Malaysia deserves recognition for its continuous technological progress.,malaysia deserves recognition continuous technological progress
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,The country's AI ecosystem is becoming stronger every year.,Positive,The country's AI ecosystem is becoming stronger every year.,country ai ecosystem becoming stronger every year
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,This investment will benefit both businesses and future graduates.,Positive,This investment will benefit both businesses and future graduates.,investment benefit business future graduate
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,It's encouraging to see long-term planning for digital growth.,Positive,It's encouraging to see long-term planning for digital growth.,encouraging see long term planning digital growth
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,AI will create exciting possibilities for Malaysia's future economy.,Positive,AI will create exciting possibilities for Malaysia's future economy.,ai create exciting possibility malaysia future economy
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,More collaboration like this will strengthen Malaysia's technology ecosystem.,Positive,More collaboration like this will strengthen Malaysia's technology ecosystem.,collaboration like strengthen malaysia technology ecosystem
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Wishing this initiative every success and hoping it delivers lasting benefits for Malaysia.,Positive,Wishing this initiative every success and hoping it delivers lasting benefits for Malaysia.,wishing initiative every success hoping delivers lasting benefit malaysia
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,"This project sounds promising, but I doubt it will deliver the expected results.",Negative,"This project sounds promising, but I doubt it will deliver the expected results.",project sound promising doubt deliver expected result
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI,Malaysia still has a long way to go before becoming an AI leader.,Negative,Malaysia still has a long way to go before becoming an AI leader.,malaysia still long way go becoming ai leader
AI,"
AI Powerhouse","
Malaysia Aims To Become AI Powerhouse In Southeast Asia | CNA Correspondent",https://www.youtube.com/watch?v=TscRF_AFQqI," @SaintAmazigh  
When you say talent leaving the country, you're talking of people who have already computed that from Day 1 of their IT-related studies. 
I am assuming you are also talking of individuals who are supposedly good IT talents .
Being a retired teacher (academic) I came across supposedly below average talents from say, Kolej Vokasional (KV) and lesser known colleges that churned out super IT talents with just a diploma. I personally know of 2 who aren't thinking of going overseas, and pound for pound are geniuses that put many IT degree graduates from Universiti Malaya, UTM, UIA, USM, Taylors, Sunway, Monash to shame.
Too many gurus and equally, shitheads, that denigrate these tech diploma graduates for being inferior. 
These kids know their stuff and are adept in rapidly changing work environs.
Many KV tech graduates are highly sought after because they don't demand high basic pays. 
To put it mildly, the KV grads often start with below average wages but gradually command above average wages when they're only 25 years old!",Neutral,"@SaintAmazigh When you say talent leaving the country, you are talking about people who have already computed that from Day 1 of their IT-related studies. I am assuming you are also talking about individuals who are supposedly good IT talents. Being a retired teacher (academic) I came across supposedly below average talents from say, Kolej Vokasional (KV) and lesser known colleges that churned out IT super talents with just a diploma. I personally know of 2 who are not thinking of going overseas, and pound for pound are geniuses that many IT graduates from Universiti Malaya, UTM, UIA, USM, Taylor, Sunway, Monash put to shame. Too many gurus and equally, shades, that denigrate these tech graduates for being inferior. These kids know stuff and are adept in rapidly changing work environments. Many don't start gradually with KV's high basic wages, but they are only starting with 25 years of high grades after graduating with the average wage.",saintamazigh say talent leaving country talking people already computed day related study assuming also talking individual supposedly good talent retired teacher academic came across supposedly average talent say kolej vokasional kv lesser known college churned super talent diploma personally know thinking going overseas pound pound genius many graduate universiti malaya utm uia usm taylor sunway monash put shame many guru equally shade denigrate tech graduate inferior kid know stuff adept rapidly changing work environment many start gradually kv high basic wage starting year high grade graduating average wage
